Ensembl.Transcript.ID	Ensembl.Gene.ID	Associated.Gene.Name	HGNC.symbol	EntrezGene.ID	Length	NumReads	Expected_FPKM	star.htseq.u.count	star.htseq.u.FPKM	star.htseq.ine.count	star.htseq.ine.FPKM	star.htseq.is.count	star.htseq.is.FPKM	tophat.htseq.u.count	tophat.htseq.u.FPKM	tophat.htseq.ine.count	tophat.htseq.ine.FPKM	tophat.htseq.is.count	tophat.htseq.is.FPKM	star.cufflinks.NumReads	star.cufflinks.FPKM	star.cufflinks.mr.NumReads	star.cufflinks.mr.FPKM	tophat.cufflinks.NumReads	tophat.cufflinks.FPKM	tophat.cufflinks.mr.NumReads	tophat.cufflinks.mr.FPKM	sailfish.RPKM	sailfish.NumReads	sailfish.FPKM	sailfish.bc.RPKM	sailfish.bc.NumReads	sailfish.bc.FPKM
ENST00000548184	ENSG00000258830	RP11-123K3.4		NA	2107	16457	160.3203263	0	0	1853	18.05150177	1403	13.6677048	0	0	1921	18.71394221	1916	18.66523335	18610.98961	181.304	18610.98961	181.304	18075.66601	176.089	17641.65868	171.861	165.879	32512.1	158.3627174	433.213	43690	212.8089888
ENST00000528368	ENSG00000223953	C1QTNF5	C1QTNF5	114902	1353	9500	144.1213307	0	0	0	0	0	0	0	0	0	0	0	0	12469.92025	189.177	12469.92025	189.177	11903.63003	180.586	11760.78858	178.419	129.642	15863.7	120.3314502	69.8568	4501.06	34.14203983
ENST00000624574	ENSG00000279545	UTY		NA	4179	26286	129.1084262	0	0	0	0	0	0	0	0	0	0	0	0	39391.00094	193.476	39350.68887	193.278	11916.61456	58.5306	17602.57105	86.4582	0.527471	210.116	0.5160113	5.81091	1167.58	2.867389793
ENST00000556922	ENSG00000198211	TUBB3	TUBB3	NA	2776	22492	166.3072061	0	0	2062	15.24655251	1764	13.04312252	0	0	2203	16.28911502	2201	16.2743269	26618.52755	196.819	26631.91667	196.918	23951.7925	177.101	23638.43287	174.784	176.984	46251.6	170.9935616	403.864	53780.1	198.8266534
ENST00000445148	ENSG00000215269	GAGE12G	GAGE12G	2577;2578;2579;645073;2576	527	53058	2066.534761	0	0	0	0	0	0	0	0	0	0	0	0	5116.153228	199.267	0	0	33326.23089	1298.01	0	0	0	0	0	0	0	0
ENST00000419755	ENSG00000256349	CTD-3074O7.11		NA	3547	34733	200.9942172	0	0	3359	19.43798623	2951	17.07695664	0	0	3413	19.75047544	3403	19.69260706	34905.25001	201.991	34905.25001	201.991	36880.0766	213.419	35954.35504	208.062	179.074	60281.1	174.4184566	482.332	82191	237.812969
ENST00000625141	ENSG00000279327	USP9Y	USP9Y	NA	7668	73252	196.0829523	0	0	0	0	0	0	0	0	0	0	0	0	76397.1591	204.502	76242.49839	204.088	73325.23883	196.279	71564.1988	191.565	195.809	144717	193.6912071	3870.26	1429860	1913.744131
ENST00000456570	ENSG00000244255	XXbac-BPG116M5.17		NA	3874	37130	196.7287296	0	0	2326	12.32402438	1934	10.24706068	0	0	2480	13.1399744	2463	13.04990199	39575.32824	209.685	39575.32824	209.685	38595.97169	204.496	37758.5454	200.059	199.03	73354.4	194.3296246	577.111	107457	284.6738365
ENST00000373534	ENSG00000162526	TSSK3	TSSK3	81629	1368	11200	168.0483993	0	0	879	13.18879848	879	13.18879848	0	0	879	13.18879848	879	13.18879848	14078.21086	211.234	14078.21086	211.234	13279.10774	199.244	13254.18159	198.87	103.615	12830.6	96.25722283	55.0185	3584.85	26.89412072
ENST00000540096	ENSG00000256825	CTD-2140B24.4		NA	1374	11806	176.3674764	0	0	5834	87.152961	4972	74.27571513	5	0.074694002	4939	73.78273472	4893	73.09554991	14423.91595	215.476	14423.91595	215.476	13897.56846	207.613	13660.06612	204.065	187.478	23325.3	174.2259994	104.732	6854.42	51.1984058
ENST00000394754	ENSG00000068781	STON1-GTF2A1L	STON1-GTF2A1L	286749	3824	37177	199.5532993	0	0	3016	16.18884662	2680	14.38531463	0	0	3293	17.67568697	3283	17.62201042	40537.62986	217.592	40529.80522	217.55	38583.70388	207.104	38427.39726	206.265	207.385	75421.3	202.4177482	1105.59	203188	545.3215129
ENST00000354464	ENSG00000196497	IPO4	IPO4	79711	3646	40406	227.47394	0	0	2120	11.93497878	1897	10.67955413	0	0	2058	11.58593695	2039	11.47897252	38794.38149	218.401	38794.38149	218.401	42042.86318	236.689	39724.62529	223.638	196.347	67994	191.393148	510.616	89452.4	251.7954
ENST00000476151	ENSG00000267645	POLR2J2	POLR2J2	246721	1598	27931	358.7667319	0	0	29	0.37249777	27	0.346808269	0	0	21	0.269739765	21	0.269739765	17035.0523	218.811	138.4184124	1.77795	7317.245945	93.9882	597.4168108	7.67367	420.43	61505.2	395.0094805	214.266	16341.2	104.9493201
ENST00000611660	ENSG00000278085	CT45A8	CT45A8	441519;541465;441520	1008	35718	727.3259041	0	0	0	0	0	0	0	0	0	0	0	0	11009.81765	224.193	0	0	28844.413	587.359	0	0	337.133	29894.6	304.3719829	148.313	7084.74	72.1333071
ENST00000621388	ENSG00000249811	USP17L21	USP17L21	100287478	1677	65940	807.0832513	0	0	0	0	0	0	753	9.21646479	753	9.21646479	753	9.21646479	18490.05447	226.312	0	0	59295.18763	725.753	857.2868101	10.4929	0	0	0	0	0	0
ENST00000555059	ENSG00000273171	CTB-96E2.2		NA	851	10326	249.0605916	0	0	2102	50.6997253	961	23.17908469	0	0	4251	102.5330791	4249	102.4848396	9473.354878	228.495	9473.354878	228.495	14356.94509	346.286	14019.62823	338.15	322.511	23653.3	285.2559021	82.046	3297.09	39.76250174
ENST00000623476	ENSG00000276612	CH507-9B2.4		NA	1599	18192	233.5255686	0	0	0	0	0	0	0	0	91	1.168141312	86	1.103957723	18378.37407	235.918	0.000242031	3.10688E-06	15294.01864	196.325	292.076221	3.7493	242.743	35535	228.076382	123.253	9405.95	60.37076249
ENST00000450043	ENSG00000249319	AC068533.7		NA	922	8710	193.9053039	0	0	2967	66.05247265	1992	44.34665505	0	0	3045	67.78893806	3039	67.6553638	10607.53754	236.149	10607.53754	236.149	11481.8377	255.613	10924.35007	243.202	214.359	17207.6	191.5410395	70.481	3074.04	34.21771875
ENST00000381698	ENSG00000216649	GAGE12E	GAGE12E	26748;729431	520	59786	2359.927216	0	0	0	0	0	0	0	0	0	0	0	0	6071.708886	239.668	0	0	35179.31935	1388.63	0	0	8156.71	334558	6602.988405	1202.38	29095.8	574.2479033
ENST00000330168	ENSG00000248751	RP1-130H16.18		NA	1974	20883	217.1441806	0	0	5706	59.33173846	4453	46.30287967	0	0	5623	58.46869355	5343	55.55721672	23231.77001	241.567	23231.77001	241.567	23433.34468	243.663	22632.81624	235.339	269.311	49286.8	256.2453143	402.348	37992.6	197.5260258
ENST00000287202	ENSG00000140488	CELF6	CELF6	60677	3345	35081	215.2674157	0	0	16	0.098180743	16	0.098180743	0	0	38	0.233179265	38	0.233179265	40128.2764	246.239	40128.2764	246.239	36811.29193	225.885	37181.87377	228.159	259.793	82328.2	252.5951207	653.264	104945	321.9868154
ENST00000503906	ENSG00000271793	RP11-321N4.5		NA	835	7745	190.3870485	0	0	2937	72.19712867	2428	59.68492625	0	0	3300	81.12036929	3283	80.70247648	10123.37107	248.852	10123.37107	248.852	10600.42881	260.579	10198.71097	250.704	213.171	15301.1	188.0652852	52.0899	2053.02	25.23359705
ENST00000460606	ENSG00000260092	RP11-77K12.7		NA	2125	22598	218.2797886	0	0	1670	16.13095172	1466	14.16046421	0	0	1668	16.11163322	1668	16.11163322	25812.14222	249.326	25812.14222	249.326	24877.08022	240.294	24485.95264	236.516	225.711	44636	215.5751979	399.039	40590.4	196.0364619
ENST00000479281	ENSG00000154545	MAGED4	MAGED4	100124541;81557;101340250;728239	3015	3405	23.18100467	0	0	0	0	0	0	48	0.326780683	48	0.326780683	48	0.326780683	36627.57513	249.358	0	0	35629.03385	242.56	50.96511786	0.346967	249.693	71080.7	241.9562465	636.135	92053.6	313.3472733
ENST00000494383	ENSG00000173366	TLR9		NA	3695	40825	226.7849369	0	0	2757	15.31527425	2461	13.6709793	0	0	2929	16.27074294	2928	16.26518788	44970.96825	249.816	44970.96825	249.816	42656.13782	236.957	42556.9488	236.406	229.732	80654.3	224.0193551	599.963	106524	295.8731001
ENST00000620654	ENSG00000278289	CT45A6	CT45A6	NA	878	14791	345.7844634	0	0	0	0	0	0	0	0	0	0	0	0	10802.40654	252.539	0	0	29234.19797	683.438	0	0	2066.04	156973	1834.859866	567.794	23557.7	275.3663259
ENST00000293826	ENSG00000248871	TNFSF12-TNFSF13	TNFSF12-TNFSF13	407977	1816	20298	229.4245342	0	0	4288	48.46646974	3175	35.8864369	0	0	4188	47.33618826	4107	46.42066026	22447.24037	253.717	22447.24037	253.717	22795.56068	257.654	22213.84718	251.079	239.293	40100.9	226.6265224	279.699	24276.7	137.1975217
ENST00000620704	ENSG00000270946	CT45A9	CT45A9	728911;541465;441520;102723737;441519;102723680	1010	23808	483.8424791	0	0	0	0	0	0	0	0	0	0	0	0	12504.94228	254.134	0	0	30717.98864	624.272	0	0	449.785	39971.7	406.1661295	197.906	9472.91	96.25748192
ENST00000418265	ENSG00000261796	ISY1-RAB43	ISY1-RAB43	100534599	4868	54780	230.9797532	0	0	2676	11.2833483	2025	8.538408184	0	0	2324	9.799141046	1726	7.277675321	60677.60686	255.847	39347.58304	165.909	62159.40531	262.095	35492.72516	149.655	239.048	111309	234.6670806	1165.58	272988	575.5266601
ENST00000428311	ENSG00000196826	ZNF709	ZNF709	NA	4505	53232	242.5383635	0	0	1656	7.545151975	1311	5.973245314	0	0	512	2.332800611	452	2.059425539	56251.50791	256.296	53581.33028	244.13	45462.37493	207.138	45515.04981	207.378	319.509	137447	313.1215288	3013.19	652883	1487.349474
ENST00000614894	ENSG00000229665	PRR20C	PRR20C	122183;729233;729240;729246;729250	1847	5835	64.84498881	0	0	0	0	0	0	0	0	0	0	0	0	23243.72134	258.31	0	0	32981.0508	366.522	0	0	429.581	73290	407.2398654	527.725	46594.4	258.9043142
ENST00000377931	ENSG00000204919	PRR20A	PRR20A	729233;729240;729250;729246;122183	1847	68145	757.302787	0	0	0	0	0	0	0	0	0	0	0	0	23282.23442	258.738	0	0	33226.79662	369.253	0	0	429.581	73290	407.2398654	527.725	46594.4	258.9043142
ENST00000569055	ENSG00000260287	TBC1D3G	TBC1D3G	101060321	2065	36366	361.4747226	0	0	0	0	0	0	535	5.317851195	535	5.317851195	478	4.751276395	26109.99817	259.531	0	0	35515.11467	353.017	588.3866876	5.84851	753.762	144645	718.8790525	2018.04	199427	991.1430938
ENST00000377930	ENSG00000204918	PRR20B	PRR20B	729246;122183;729240;729250;729233	1847	12238	136.0022233	0	0	0	0	0	0	0	0	0	0	0	0	23360.70031	259.61	0	0	32847.69478	365.04	0	0	429.581	73290	407.2398654	527.725	46594.4	258.9043142
ENST00000434815	ENSG00000234278	PRR20E	PRR20E	729233;729240;122183;729246;729250	1847	87961	977.5201474	0	0	0	0	0	0	0	0	0	0	0	0	23360.70031	259.61	0	0	33032.34158	367.092	0	0	429.581	73290	407.2398654	527.725	46594.4	258.9043142
ENST00000452123	ENSG00000227151	PRR20D	PRR20D	122183;729250;729246;729233;729240	1847	11308	125.6670323	0	0	0	0	0	0	0	0	0	0	0	0	23360.70031	259.61	0	0	33515.37474	372.46	0	0	429.581	73290	407.2398654	527.725	46594.4	258.9043142
ENST00000623787	ENSG00000233802	TRIM49D2	TRIM49D2	729384;101930235;399939;102725356	1651	35743	444.3716894	0	0	0	0	0	0	65	0.808106757	65	0.808106757	24	0.298377879	21268.03774	264.413	0	0	18950.70778	235.603	59.48290816	0.739516	466.201	70614.2	438.9524011	474.724	37420.6	232.6141516
ENST00000481096	ENSG00000187243	MAGED4B	MAGED4B	728239;101340250;81557;100124541	3230	68110	432.8234801	0	0	0	0	0	0	65	0.413060141	65	0.413060141	47	0.298674256	41747.8432	265.298	0	0	40057.9319	254.559	66.50703438	0.422637	229.677	70205.1	223.0686808	574.543	89107.1	283.1276253
ENST00000429354	ENSG00000268500	SIGLEC5	SIGLEC5	NA	1926	30421	324.2049624	0	0	0	0	0	0	0	0	38	0.404976449	0	0	25337.99685	270.034	21673.83316	230.984	24169.5931	257.582	19131.43841	203.889	337.029	60100	320.2511133	522.41	48118.5	256.4060432
ENST00000415041	ENSG00000227551	USP17L12	USP17L12	100287205	1593	39436	508.1354996	0	0	0	0	0	0	795	10.24362821	795	10.24362821	795	10.24362821	21396.93969	275.701	0	0	59899.72765	771.812	915.0980792	11.7911	2024.19	295133	1901.404229	1019.04	77472.3	499.1178855
ENST00000624415	ENSG00000278906	UTY		NA	4092	55610	278.9457345	0	0	3633	18.22351831	2941	14.75237197	0	0	4016	20.14468746	4015	20.13967135	56688.77784	284.357	56672.62986	284.276	60393.84202	302.942	58028.06335	291.075	208.719	81368.9	204.0775721	2164.17	425751	1067.806378
ENST00000450895	ENSG00000243627	AP000322.53		102723475	1050	10870	212.4920565	0	0	0	0	0	0	0	0	0	0	0	0	14640.97944	286.209	0	0	13779.27593	269.364	0	0	231.473	21474.9	209.9009045	100.328	4996.12	48.83329409
ENST00000405679	ENSG00000227488	GAGE12D	GAGE12D	100132399;729428	527	27083	1054.844904	0	0	0	0	0	0	0	0	0	0	0	0	7349.815091	286.265	0	0	35261.85893	1373.4	0	0	0	0	0	0	0	0
ENST00000624548	ENSG00000280256	AC013412.1		NA	579	2809	99.5808044	0	0	0	0	0	0	0	0	0	0	0	0	8131.337699	288.261	8131.337699	288.261	4446.437882	157.629	4229.742123	149.947	1989.06	93044.3	1649.239274	328.521	8885.89	157.5051752
ENST00000530611	ENSG00000254692	TM9SF1	TM9SF1	NA	2740	34629	259.4130634	0	0	3167	23.7246577	2619	19.61947538	0	0	3378	25.30530272	3354	25.12551372	38897.06117	291.386	38897.06117	291.386	37383.68722	280.049	36652.56354	274.572	280.43	72299.4	270.8049443	1040.35	136728	512.1289862
ENST00000423647	ENSG00000258992	TSPY1	TSPY1	728137;7258;100289087;728403	1171	35424	620.9307373	0	0	143	2.506580156	97	1.700267658	0	0	0	0	0	0	16772.42513	293.996	564.0443641	9.88687	33775.04638	592.027	1.66872E-37	2.92503E-39	13.0111	1360.85	11.92685176	7.83262	435.822	3.819660058
ENST00000525340	ENSG00000254772	EEF1G	EEF1G	1937;100500804	2496	43918	361.1606517	0	0	0	0	0	0	0	0	0	0	0	0	36321.41917	298.69	33660.63718	276.809	24995.61537	205.552	23177.90278	190.604	370.809	86764.8	356.7561332	1234.01	147637	607.0480798
ENST00000624740	ENSG00000279915	DAZ1		NA	1101	78610	1465.52399	0	0	0	0	0	0	0	0	0	0	0	0	16063.58729	299.473	23560.24628	439.233	28678.26086	534.648	26815.62861	499.923	1611.06	157489	1468.031469	737.411	38537.8	359.2295536
ENST00000491844	ENSG00000228927	TSPY3	TSPY3	728137	1895	5856	63.42994114	0	0	2233	24.18699771	1914	20.73171232	0	0	245	2.65374583	245	2.65374583	28071.15857	304.056	818.4808528	8.86547	38849.79068	420.806	112.2685702	1.21605	456.412	80007.1	433.3030775	581.072	52651.8	285.15203
ENST00000619903	ENSG00000278057	TEX28	TEX28	102725135;1527	1549	17104	226.6463476	0	0	0	0	0	0	23	0.304774672	23	0.304774672	0	0	23050.73761	305.447	0	0	19259.19551	255.205	0	0	256.536	36301.4	240.5162454	127.485	9421.05	62.41950926
ENST00000621907	ENSG00000275113	GAGE2E	GAGE2E	NA	403	22923	1167.532189	0	0	0	0	0	0	535	27.249039	535	27.249039	0	0	6301.265706	320.941	0	0	44998.91537	2291.92	0	0	12584.8	372389	9483.404099	864.207	16028.7	408.1931509
ENST00000309979	ENSG00000166507	NDST2	NDST2	8509	3749	54826	300.174348	0	0	3803	20.82156359	2998	16.41415926	0	0	3738	20.46568622	3737	20.46021119	58979.88139	322.917	58979.88139	322.917	56777.52162	310.859	55526.20575	304.008	388.925	138595	379.4063379	993.986	179077	490.2265505
ENST00000544475	ENSG00000256966	RP11-613M10.8		NA	2999	43033	294.5286945	0	0	1543	10.56068077	1506	10.30744345	0	0	1851	12.66871038	1850	12.66186612	47352.28948	324.091	47352.28948	324.091	45690.45703	312.717	45352.50921	310.404	306.584	86796.9	297.0299264	871.439	125430	429.2372616
ENST00000519541	ENSG00000205236	RP11-514P8.6		NA	3569	75922	436.6400287	0	0	259	1.489552006	137	0.787909749	0	0	16	0.092018657	16	0.092018657	56823.781	326.803	3327.255698	19.1356	47342.92103	272.277	217.6880288	1.25196	461.131	156220	449.22358	1218.44	208922	600.7725565
ENST00000511166	ENSG00000250709	CCDC169-SOHLH2	CCDC169-SOHLH2	100526761	2051	29799	298.2211801	0	0	3858	38.6099303	2876	28.78231196	0	0	4157	41.60224994	4130	41.33204047	33432.663	334.586	33432.663	334.586	33737.32664	337.635	32878.69277	329.042	308.986	58871.2	294.5843609	1200.3	117805	589.4819646
ENST00000610412	ENSG00000274226	TBC1D3B	TBC1D3B	729877;100510707;414059	2305	73198	651.8245896	0	0	0	0	0	0	0	0	0	0	0	0	37625.69912	335.055	0.001261512	1.12337E-05	0	0	0	0	259.811	55946.4	249.0999701	814.49	89931.5	400.417792
ENST00000420398	ENSG00000237671	GAGE12C	GAGE12C	729422;729428	527	89727	3494.740934	0	0	0	0	0	0	419	16.31946294	419	16.31946294	382	14.87836478	8683.08513	338.194	0	0	48741.67629	1898.42	687.7834056	26.7882	0	0	0	0	0	0
ENST00000605791	ENSG00000271449	CT45A2	CT45A2	441519;541465;441520	1076	1722	32.84908905	0	0	0	0	0	0	0	0	0	0	0	0	17803.66722	339.625	0	0	26718.47517	509.685	0	0	518.071	49379.4	470.9838292	234.728	11983.7	114.3012858
ENST00000382440	ENSG00000205944	DAZ2	DAZ2	57135;57055;57054	4119	93517	466.0164305	0	0	1301	6.483178204	748	3.727453725	0	0	0	0	0	0	68315.57271	340.432	1607.251717	8.0093	60147.57218	299.729	3.83147E-25	1.90931E-27	0.831273	326.263	0.81292128	11.7671	2330.25	5.806082248
ENST00000624262	ENSG00000280358	AC010889.2		NA	4713	80701	351.4664956	0	0	0	0	0	0	0	0	0	0	0	0	78989.58637	344.013	78989.58637	344.013	0.043796922	0.000190743	0.038246506	0.00016657	397.356	179007	389.802871	1674.05	379542	826.4847814
ENST00000610598	ENSG00000273696	CT45A7	CT45A7	NA	996	38345	790.2269892	0	0	0	0	0	0	0	0	0	0	0	0	16763.50041	345.468	0	0	37411.107	770.981	0	0	79.7788	6980.76	71.93095523	34.8881	1646.35	16.9642744
ENST00000567119	ENSG00000205923	CEMP1	CEMP1	752014	1374	18527	276.7711533	0	0	0	0	0	0	0	0	0	0	0	0	23274.02421	347.686	23274.02421	347.686	21948.48269	327.884	21948.48269	327.884	147.096	18301.1	136.6982392	78.7877	5156.41	38.51528965
ENST00000543494	ENSG00000256514	AP003419.11		NA	711	7959	229.7689601	0	0	755	21.79615088	753	21.73841273	0	0	967	27.91639457	967	27.91639457	12131.42478	350.223	12131.42478	350.223	11742.70432	339.001	11495.90042	331.876	263.519	15723.9	226.9672164	49.7424	1662.58	23.99857254
ENST00000604629	ENSG00000271271	UGT2A2	UGT2A2	574537	1676	24071	294.7966699	0	0	3503	42.90111481	3313	40.57419165	0	0	3449	42.23977875	3428	41.98259251	28598.51639	350.245	28190.98682	345.254	27105.4933	331.96	25774.14293	315.655	345.991	53251	326.0815393	405.112	32422.6	198.5392071
ENST00000449750	ENSG00000205916	DAZ4	DAZ4	57135;1617	3372	74320	452.3979098	0	0	0	0	0	0	0	0	3461	21.06766908	0	0	57928.30495	352.619	0	0	63049.57459	383.793	0	0	1472.49	470515	1432.050609	6835.19	1106960	3369.122647
ENST00000354852	ENSG00000258588	TRIM6-TRIM34	TRIM6-TRIM34	445372	3391	55456	335.6782527	0	0	3961	23.97615333	2870	17.37226964	0	0	4142	25.0717564	4140	25.05965029	58757.4313	355.662	58399.43029	353.495	60329.03423	365.175	58927.59329	356.692	341.141	109640	331.8285093	1547.87	252100	762.9876615
ENST00000382365	ENSG00000187191	DAZ3	DAZ3	57135;1617	3503	54082	316.8947623	0	0	0	0	0	0	0	0	0	0	0	0	61132.78426	358.209	5.61976E-06	3.29291E-08	62535.62865	366.429	0	0	0	0	0	0	0	0
ENST00000247005	ENSG00000130283	GDF1	GDF1	NA	2517	37100	302.5472075	0	0	122	0.994899173	122	0.994899173	0	0	122	0.994899173	122	0.994899173	44119.18031	359.788	44119.18031	359.788	42225.47485	344.345	41479.17611	338.259	792.257	187003	762.4964345	1687.88	203650	830.3738383
ENST00000306882	ENSG00000172352	CDY1B	CDY1B	9085;253175	2321	31555	279.0586563	0	0	0	0	0	0	0	0	24	0.212245532	24	0.212245532	40698.75079	359.922	0	0	36520.00558	322.967	26.1624165	0.231369	166.517	36117.1	159.7019394	626.378	69645.3	307.9563276
ENST00000306609	ENSG00000172288	CDY1	CDY1	NA	2321	20385	180.2760484	0	0	0	0	0	0	0	0	26	0.229932659	26	0.229932659	40824.2658	361.032	0	0	36493.43258	322.732	28.34253307	0.250649	166.517	36117.1	159.7019394	626.378	69645.3	307.9563276
ENST00000622447	ENSG00000268350	FAM156A	FAM156A	29057;727866	3757	78043	426.3784192	0	0	0	0	0	0	63	0.344192822	63	0.344192822	63	0.344192822	66083.8389	361.041	0	0	62723.6468	342.683	21.92105273	0.119763	430.312	153679	419.8032436	1331.98	240484	656.9275128
ENST00000593156	ENSG00000267426	RP11-552F3.12		NA	4270	72375	347.9069915	0	0	13388	64.3561838	11823	56.83322087	0	0	14332	68.89399658	14278	68.6344183	76033.41272	365.493	76033.41272	365.493	74710.96768	359.136	73005.12384	350.936	351.113	142985	343.6648095	1168.85	239994	576.8261867
ENST00000549318	ENSG00000144785	RP11-977G19.10		NA	937	15021	329.0498597	0	0	5848	128.1062232	4786	104.842063	0	0	5712	125.1270087	4951	108.4565512	16698.17333	365.79	16698.17333	365.79	17350.32375	380.076	16803.0305	368.087	434.054	35479.4	388.6056717	138.212	6128.28	67.12301691
ENST00000345034	ENSG00000215695	RSC1A1	RSC1A1	6248	1854	28611	316.7566653	0	0	0	0	0	0	0	0	0	0	0	0	33996.64974	376.382	33996.64974	376.382	32125.66068	355.668	32125.66068	355.668	329.988	56524.2	312.8939412	425.787	37738	208.9015245
ENST00000623754	ENSG00000280101	AC010889.1		NA	4449	77301	356.6359844	0	0	0	0	0	0	0	0	0	0	0	0	81804.8604	377.415	81804.8604	377.415	80107.05435	369.582	78546.23456	362.381	337.862	143495	331.0143502	1452.78	310853	717.0758829
ENST00000618881	ENSG00000269437	NXF2B	NXF2B	728343	3193	59039	379.5268701	0	0	0	0	0	0	1747	11.23043145	8075	51.90940694	6539	42.0353699	59066.70979	379.705	4.42052E-06	2.84169E-08	60470.78959	388.731	8053.73394	51.7727	390.312	117896	378.9418849	1783.75	273458	878.9500064
ENST00000593751	ENSG00000179304	FAM156B	FAM156B	29057;727866	2942	44186	308.2793783	0	0	0	0	0	0	51	0.355819678	51	0.355819678	14	0.09767599	55150.19604	384.775	0	0	52946.33817	369.399	14.896967	0.103934	316.012	87707.1	305.9599224	991.553	139989	488.3415775
ENST00000624257	ENSG00000279867	AC068601.1		NA	1665	19483	240.1839857	0	0	0	0	0	0	0	0	0	0	0	0	31218.68162	384.86	0	0	33945.75344	418.479	0	0	514.085	78569.8	484.2993307	701.735	55789.6	343.8836033
ENST00000624296	ENSG00000279736	AC007562.2		NA	1665	25663	316.3702522	0	0	0	0	0	0	0	0	0	0	0	0	31381.32117	386.865	0	0	34261.13626	422.367	0	0	514.085	78569.8	484.2993307	701.735	55789.6	343.8836033
ENST00000567194	ENSG00000261717	RP11-77K12.1		NA	530	5285	204.6781942	0	0	3725	144.2623034	2990	115.7971241	0	0	3844	148.8709515	3837	148.5998545	10005.23259	387.484	10005.23259	387.484	9555.456225	370.065	9359.242285	362.466	248.64	10441.1	202.1821659	38.4232	948.341	18.3637392
ENST00000336557	ENSG00000136305	CIDEB	CIDEB	27141	2409	40696	346.7507262	0	0	3639	31.00614047	3639	31.00614047	0	0	4409	37.56693414	4409	37.56693414	46280.90827	394.337	46280.90827	394.337	44129.51155	376.006	43629.65891	371.747	231.921	52296.4	222.7960325	497.534	57434.2	244.6843739
ENST00000465127	ENSG00000250349	TM4SF2		NA	954	17182	369.6815655	0	0	0	0	0	0	0	0	1538	33.09103991	1417	30.48764861	18388.81726	395.647	18388.81726	395.647	25194.00938	542.065	25000.10384	537.893	407.015	33944.9	365.1729651	133.187	6014.84	64.70653788
ENST00000620215	ENSG00000274611	TBC1D3	TBC1D3	729873;101060351	2063	94926	944.4705219	0	0	0	0	0	0	0	0	0	0	0	0	39806.54336	396.057	0	0	44183.02483	439.601	0	0	1352.64	259304	1289.978426	2866.95	283042	1408.069578
ENST00000299353	ENSG00000270316	C10orf32-ASMT	C10orf32-ASMT	NA	2670	54766	421.0195041	0	0	5274	40.54444116	4240	32.59545516	0	0	2984	22.93982033	2796	21.49455015	52998.41439	407.431	57157.57583	439.405	51243.51207	393.94	54948.30586	422.421	380.335	95456.7	366.9168142	1503.98	192576	740.2243365
ENST00000280684	ENSG00000151079	KCNA6	KCNA6	NA	4237	77643	376.1372094	0	0	0	0	0	0	0	0	0	0	0	0	84737.88779	410.508	84611.76394	409.897	79934.44755	387.238	79070.77784	383.054	379.674	153392	371.5495204	1293.1	263445	638.1223493
ENST00000519289	ENSG00000270024	C8orf44-SGK3	C8orf44-SGK3	100533105	2949	54162	376.9835284	0	0	5843	40.66900699	5199	36.18657665	0	0	6173	42.96590453	6173	42.96590453	59162.14277	411.786	59122.20194	411.508	60685.06661	422.386	59826.19503	416.408	384.86	107078	372.6472643	1752.56	248021	863.1497333
ENST00000568997	ENSG00000213599	SLX1A-SULT1A3	SLX1A-SULT1A3	101929857;100526831;100526830	2834	68358	495.0988944	0	0	3485	25.24093225	3485	25.24093225	0	0	2656	19.23670475	2656	19.23670475	57363.13522	415.466	5616.17935	40.6765	48427.83688	350.75	4376.854741	31.7004	1083.03	289165	1047.172765	2501.24	340082	1231.56194
